version,title,group,rank,rank_normalized,rank_pct,log10_rank_pct,eigenvalue,eigenvalue_normalized,log10_eigenvalue,log10_eigenvalue_normalized,n_samples
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,200,0.2604166666666667,26.041666666666668,1.4156687756324693,2.8648641e-05,0.0001486843458058516,-4.542895974750673,-3.8277347536570336,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,201,0.26171875,26.171875,1.4178348373889769,2.797218e-05,0.0001451735628249705,-4.5532736857530045,-3.838112464659366,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,202,0.2630208333333333,26.302083333333332,1.4199901494151117,2.7753462e-05,0.00014403843244493035,-4.556682834749718,-3.841521613656079,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,203,0.2643229166666667,26.432291666666668,1.4221348178817008,2.7480099e-05,0.00014261969852235004,-4.560981707017281,-3.845820485923642,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,204,0.265625,26.5625,1.4242689473943868,2.6493291e-05,0.00013749823737115683,-4.576864090235625,-3.861702869141986,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,205,0.2669270833333333,26.692708333333332,1.4263926410242422,2.5790798e-05,0.00013385235021936523,-4.588535220032094,-3.873373998938455,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,206,0.2682291666666667,26.822916666666668,1.4285060003376415,2.5620222e-05,0.0001329670732887709,-4.591417111400182,-3.876255890306543,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,207,0.26953125,26.953125,1.4306091254254059,2.49854e-05,0.00012967239366424134,-4.60231369339361,-3.8871524722999706,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,208,0.2708333333333333,27.083333333333332,1.4327021149312495,2.469969e-05,0.0001281895797171438,-4.607308497434029,-3.8921472763403897,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,209,0.2721354166666667,27.213541666666668,1.434785066079542,2.4013678e-05,0.00012462922774669733,-4.619541317128641,-3.904380096035002,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,210,0.2734375,27.34375,1.4368580747024073,2.378106e-05,0.00012342195738603115,-4.623768791353536,-3.908607570259897,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,211,0.2747395833333333,27.473958333333332,1.4389212352661807,2.3413251e-05,0.00012151305564976716,-4.630538279027277,-3.9153770579336387,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,212,0.2760416666666667,27.604166666666668,1.4409746408972395,2.334788e-05,0.00012117378495383171,-4.631752547479051,-3.916591326385412,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,213,0.27734375,27.734375,1.4430183834072257,2.2472412e-05,0.00011663017023737948,-4.648350311556285,-3.9331890904626468,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,214,0.2786458333333333,27.864583333333332,1.4450525533176788,2.2220811e-05,0.0001153243794988555,-4.653240094522184,-3.938078873428545,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,215,0.2799479166666667,27.994791666666668,1.4470772398840934,2.1762755e-05,0.00011294710245096883,-4.662286127100617,-3.9471249060069784,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,216,0.28125,28.125,1.449092531119419,2.1298707e-05,0.00011053872736251301,-4.671646760871582,-3.9564855397779426,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,217,0.2825520833333333,28.255208333333332,1.4510985138170174,2.0754718e-05,0.00010771546434663105,-4.6828831631226535,-3.967721942029015,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,218,0.2838541666666667,28.385416666666668,1.4530952735730929,2.0501273e-05,0.00010640010338333915,-4.688219171153483,-3.973057950059844,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,219,0.28515625,28.515625,1.4550828948086063,2.0001651e-05,0.00010380710184374742,-4.6989341548062065,-3.983772933712568,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,220,0.2864583333333333,28.645833333333332,1.4570614607906942,1.9692367e-05,0.00010220194056547885,-4.705702079024123,-3.9905408579304837,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,221,0.2877604166666667,28.776041666666668,1.4590310536535986,1.962999e-05,0.00010187820850997466,-4.707079921640235,-3.9919187005465955,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,222,0.2890625,28.90625,1.4609917544191267,1.9127812e-05,9.927194151783038e-05,-4.718334705386836,-4.003173484293197,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,223,0.2903645833333333,29.036458333333332,1.4629436430166487,1.8942332e-05,9.830931392023965e-05,-4.722566555829702,-4.007405334736063,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,224,0.2916666666666667,29.166666666666668,1.4648867983026508,1.816901e-05,9.429582945278192e-05,-4.74066873605193,-4.025507514958291,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,225,0.29296875,29.296875,1.4668212980798505,1.7861754e-05,9.270119334578742e-05,-4.748075896224712,-4.032914675131073,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,226,0.2942708333333333,29.427083333333332,1.468747219115889,1.7772394e-05,9.223742149911551e-05,-4.750254067357278,-4.035092846263639,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,227,0.2955729166666667,29.557291666666668,1.4706646371616108,1.7512652e-05,9.088937956762203e-05,-4.756648082257217,-4.041486861163578,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,228,0.296875,29.6875,1.4725736269689418,1.681215e-05,8.725382555981794e-05,-4.774376743822342,-4.059215522728703,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,229,0.2981770833333333,29.817708333333332,1.474474262308376,1.679337e-05,8.715635873707286e-05,-4.774862143317376,-4.059700922223738,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,230,0.2994791666666667,29.947916666666668,1.4763666159860809,1.6260037e-05,8.438839957971975e-05,-4.788878470496099,-4.07371724940246,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,231,0.30078125,30.078125,1.4782507598606323,1.5886468e-05,8.244960386587259e-05,-4.798972647702294,-4.083811426608655,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,232,0.3020833333333333,30.208333333333332,1.4801267648593877,1.5845282e-05,8.223585154629973e-05,-4.800100027224449,-4.08493880613081,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,233,0.3033854166666667,30.338541666666668,1.481994700994507,1.5494707e-05,8.041639300615862e-05,-4.809816631718102,-4.094655410624464,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,234,0.3046875,30.46875,1.4838546373786308,1.5307975e-05,7.94472676203849e-05,-4.815082255708768,-4.09992103461513,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,235,0.3059895833333333,30.598958333333332,1.4857066422402243,1.4988377e-05,7.778857743850651e-05,-4.824245391708441,-4.1090841706148025,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,236,0.3072916666666667,30.729166666666668,1.4875507829385946,1.4787003e-05,7.674346114652227e-05,-4.8301198390155635,-4.114958617921924,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,237,0.30859375,30.859375,1.4893871259785918,1.4511573e-05,7.5313999645528e-05,-4.838285509120258,-4.123124288026619,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,238,0.3098958333333333,30.989583333333332,1.4912157370249999,1.4320311e-05,7.432136389196753e-05,-4.844047550176402,-4.128886329082762,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,239,0.3111979166666667,31.119791666666668,1.4930366809166258,1.3862627e-05,7.194601749679976e-05,-4.858154462112644,-4.142993241019005,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,240,0.3125,31.25,1.494850021680094,1.3765909e-05,7.144405816973604e-05,-4.8611951056909355,-4.146033884597297,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,241,0.3138020833333333,31.380208333333332,1.4966558225433564,1.3599216e-05,7.057893372437702e-05,-4.866486128150975,-4.151324907057337,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,242,0.3151041666666667,31.510416666666668,1.4984541459489193,1.3295498e-05,6.900265957791884e-05,-4.876295390968635,-4.161134169874996,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,243,0.31640625,31.640625,1.5002450535668002,1.2925099e-05,6.708031593159573e-05,-4.888566121735835,-4.173404900642195,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,244,0.3177083333333333,31.770833333333332,1.5020286063072175,1.244376e-05,6.458220182119716e-05,-4.9050483736225425,-4.189887152528904,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,245,0.3190104166666667,31.901041666666668,1.5038048643330204,1.2332262e-05,6.400353537804335e-05,-4.90895725722273,-4.193796036129091,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,246,0.3203125,32.03125,1.5055738870718671,1.225282e-05,6.359123722402242e-05,-4.911763946442802,-4.1966027253491625,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,247,0.3216145833333333,32.16145833333333,1.5073357332281536,1.1877527e-05,6.164349407660696e-05,-4.925273973669213,-4.210112752575574,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,248,0.3229166666666667,32.29166666666667,1.5090904607947044,1.1624754e-05,6.033162074403308e-05,-4.934616228766865,-4.2194550076732265,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,249,0.32421875,32.421875,1.5108381270642244,1.1496367e-05,5.966530162945533e-05,-4.93943938061402,-4.224278159520382,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,250,0.3255208333333333,32.55208333333333,1.5125787886405255,1.1333463e-05,5.8819841816225215e-05,-4.9456373688660245,-4.230476147772385,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,251,0.3268229166666667,32.68229166666667,1.5143125014495262,1.12066655e-05,5.816177209007948e-05,-4.950523590828309,-4.23536236973467,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,252,0.328125,32.8125,1.516039320750032,1.0835255e-05,5.6234178832936e-05,-4.965160863412947,-4.249999642319309,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,253,0.3294270833333333,32.94270833333333,1.5177593011443058,1.0629693e-05,5.516732712808402e-05,-4.973479278311254,-4.258318057217616,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,254,0.3307291666666667,33.07291666666667,1.519472496588426,1.0378682e-05,5.386459844629166e-05,-4.983857794509763,-4.268696573416125,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,255,0.33203125,33.203125,1.5211789604024433,1.0308736e-05,5.350158383586961e-05,-4.986794582231347,-4.271633361137708,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,256,0.3333333333333333,33.33333333333333,1.5228787452803374,1.0203596e-05,5.2955914946443855e-05,-4.991246745127332,-4.276085524033692,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,257,0.3346354166666667,33.46354166666667,1.5245719032997826,9.987412e-06,5.1833935840569606e-05,-5.000547034269469,-4.2853858131758304,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,258,0.3359375,33.59375,1.526258485931718,9.908459e-06,5.142417556068724e-05,-5.003993883338726,-4.288832662245087,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,259,0.3372395833333333,33.72395833333333,1.5279385440497397,9.550373e-06,4.956573548137479e-05,-5.0199796662509835,-4.304818445157345,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,260,0.3385416666666667,33.85416666666667,1.529612127939306,9.348025e-06,4.851556420082006e-05,-5.02928013481773,-4.314118913724092,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,261,0.33984375,33.984375,1.5312792873067689,9.219753e-06,4.784984192780865e-05,-5.0352807136723925,-4.320119492578754,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,262,0.3411458333333333,34.11458333333333,1.5329400712882335,8.930875e-06,4.6350586293040384e-05,-5.049105989145554,-4.333944768051915,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,263,0.3424479166666667,34.24479166666667,1.5345945284582458,8.808041e-06,4.571308684122639e-05,-5.055120672461337,-4.339959451367698,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,264,0.34375,34.375,1.536242706838319,8.536643e-06,4.4304551124540334e-05,-5.0687128802711845,-4.353551659177545,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,265,0.3450520833333333,34.50520833333333,1.5378846539052957,8.298403e-06,4.3068102996170615e-05,-5.081005478108357,-4.365844257014717,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,266,0.3463541666666667,34.63541666666667,1.539520416599555,8.169503e-06,4.2399121449214365e-05,-5.087804363409191,-4.372643142315552,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,267,0.34765625,34.765625,1.5411500413330632,7.968505e-06,4.13559565696557e-05,-5.09862315051764,-4.3834619294240005,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,268,0.3489583333333333,34.89583333333333,1.5427735739972768,7.883385e-06,4.091419001203804e-05,-5.1032872633276884,-4.388126042234049,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,269,0.3502604166666667,35.02604166666667,1.544391059970896,7.631888e-06,3.9608939025887095e-05,-5.117368011645009,-4.402206790551371,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,270,0.3515625,35.15625,1.5460025441274754,7.508844e-06,3.8970349689473715e-05,-5.124426918264063,-4.409265697170424,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,271,0.3528645833333333,35.28645833333333,1.5476080708428936,7.4265213e-06,3.854310091371254e-05,-5.12921456901138,-4.414053347917742,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,272,0.3541666666666667,35.41666666666667,1.5492076840026867,7.4068853e-06,3.8441191513743313e-05,-5.130364380603268,-4.4152031595096295,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,273,0.35546875,35.546875,1.550801427009244,7.1766126e-06,3.724609308808162e-05,-5.1440804967415215,-4.428919275647883,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,274,0.3567708333333333,35.67708333333333,1.552389342788876,6.9416146e-06,3.602647070195575e-05,-5.158539502122349,-4.44337828102871,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,275,0.3580729166666667,35.80729166666667,1.5539714737987507,6.7459996e-06,3.5011243197628e-05,-5.170953688898048,-4.455792467804408,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,276,0.359375,35.9375,1.5555478620337058,6.622749e-06,3.4371581622365884e-05,-5.178961704258655,-4.463800483165016,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,277,0.3606770833333333,36.06770833333333,1.5571185490329364,6.584069e-06,3.417083525901238e-05,-5.181505626434573,-4.466344405340934,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,278,0.3619791666666667,36.19791666666667,1.5586835758865643,6.4632413e-06,3.354374835706384e-05,-5.189549629733797,-4.474388408640158,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,279,0.36328125,36.328125,1.5602429832420857,6.3323027e-06,3.286418662561089e-05,-5.198438332944625,-4.4832771118509855,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,280,0.3645833333333333,36.45833333333333,1.5617968113107072,6.214427e-06,3.225242038717372e-05,-5.206598909212263,-4.491437688118624,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,281,0.3658854166666667,36.58854166666667,1.5633450998735678,6.134664e-06,3.183845626669372e-05,-5.212209218909593,-4.497047997815954,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,282,0.3671875,36.71875,1.5648878882878492,6.0235016e-06,3.1261531562928254e-05,-5.220150969962145,-4.504989748868505,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,283,0.3684895833333333,36.84895833333333,1.5664252154927782,5.9176327e-06,3.071207973595729e-05,-5.2278519944497335,-4.512690773356095,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,284,0.3697916666666667,36.97916666666667,1.5679571200155258,5.7956777e-06,3.0079142229680725e-05,-5.236895773822572,-4.521734552728933,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,285,0.37109375,37.109375,1.5694836399769982,5.622746e-06,2.918163938884462e-05,-5.250051534717511,-4.5348903136238725,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,286,0.3723958333333333,37.23958333333333,1.571004813097531,5.561733e-06,2.886498639330977e-05,-5.254789863981382,-4.5396286428877435,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,287,0.3736979166666667,37.36979166666667,1.5725206767024804,5.3599274e-06,2.7817630128977464e-05,-5.270841092768595,-4.555679871674957,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,288,0.375,37.5,1.5740312677277188,5.3247336e-06,2.7634976887959085e-05,-5.273702115390465,-4.558540894296827,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,289,0.3763020833333333,37.63020833333333,1.5755366227250358,5.2800783e-06,2.740321915581172e-05,-5.2773596371241815,-4.562198416030542,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,290,0.3776041666666667,37.76041666666667,1.5770367778674441,5.2176956e-06,2.7079457517725548e-05,-5.282521261206757,-4.567360040113118,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,291,0.37890625,37.890625,1.5785317689543952,5.1277443e-06,2.6612616867417358e-05,-5.290073639469692,-4.574912418376053,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,292,0.3802083333333333,38.02083333333333,1.5800216314169062,5.0017206e-06,2.5958563106524023e-05,-5.300880571955238,-4.5857193508615985,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,293,0.3815104166666667,38.15104166666667,1.5815064003225976,4.8623137e-06,2.5235051519104512e-05,-5.313157025380781,-4.597995804287143,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,294,0.3828125,38.28125,1.5829861103806453,4.8049646e-06,2.4937413895872947e-05,-5.318309807596121,-4.603148586502482,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,295,0.3841145833333333,38.41145833333333,1.584460795946651,4.636924e-06,2.4065295505341863e-05,-5.333770022208814,-4.618608801115174,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,296,0.3854166666666667,38.54166666666667,1.5859304910274266,4.5737447e-06,2.373739957167535e-05,-5.339728080760234,-4.6245668596665945,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,297,0.38671875,38.671875,1.5873952292857003,4.4748235e-06,2.322400579818607e-05,-5.349224089842537,-4.634062868748898,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,298,0.3880208333333333,38.80208333333333,1.588855044044743,4.337415e-06,2.2510865760211378e-05,-5.362769022954423,-4.647607801860784,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,299,0.3893229166666667,38.93229166666667,1.5903099682929178,4.281631e-06,2.222135089120123e-05,-5.368390763844282,-4.653229542750643,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,300,0.390625,39.0625,1.5917600346881504,4.259618e-06,2.2107105035552295e-05,-5.370629346420942,-4.655468125327302,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,301,0.3919270833333333,39.19270833333333,1.5932052755623314,4.234636e-06,2.1977450287638712e-05,-5.373183914727716,-4.658022693634077,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,302,0.3932291666666667,39.32291666666667,1.5946457229256388,4.149746e-06,2.1536877413153718e-05,-5.381978485016658,-4.666817263923019,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,303,0.39453125,39.453125,1.596081408470793,4.0798427e-06,2.117408441260021e-05,-5.38935658098829,-4.674195359894651,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,304,0.3958333333333333,39.58333333333333,1.5975123635772417,4.0504174e-06,2.102136926354162e-05,-5.392500219951713,-4.677338998858074,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,305,0.3971354166666667,39.71354166666667,1.598938619315274,3.9626766e-06,2.056600094612363e-05,-5.402011369645749,-4.686850148552109,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,306,0.3984375,39.84375,1.600360206450068,3.8557296e-06,2.0010953859216493e-05,-5.413893430512353,-4.698732209418714,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,307,0.3997395833333333,39.97395833333333,1.6017771554456743,3.8306484e-06,1.9880784270577862e-05,-5.416727708352968,-4.7015664872593295,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,308,0.4010416666666667,40.10416666666667,1.6031894964689324,3.7479015e-06,1.9451333927925934e-05,-5.426211831489861,-4.711050610396222,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,309,0.40234375,40.234375,1.6045972593933227,3.696077e-06,1.9182368573540873e-05,-5.432258989744471,-4.717097768650833,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,310,0.4036458333333333,40.36458333333333,1.6060004738027607,3.5579417e-06,1.8465456496866973e-05,-5.448801172490355,-4.733639951396716,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,311,0.4049479166666667,40.49479166666667,1.6073991689953255,3.5142152e-06,1.8238519168604887e-05,-5.4541716471347375,-4.739010426041098,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,312,0.40625,40.625,1.6087933739869307,3.409674e-06,1.7695958007265377e-05,-5.467287142054171,-4.752125920960531,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,313,0.4075520833333333,40.75520833333333,1.6101831175149364,3.3643762e-06,1.746086574723656e-05,-5.47309544793679,-4.757934226843151,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,314,0.4088541666666667,40.88541666666667,1.611568428041703,3.3295719e-06,1.7280233982653708e-05,-5.477611602355429,-4.76245038126179,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,315,0.41015625,41.015625,1.6129493337580885,3.252348e-06,1.6879447604965617e-05,-5.4878029912471735,-4.772641770153535,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,316,0.4114583333333333,41.14583333333333,1.6143258625868917,3.2258242e-06,1.674179102812188e-05,-5.491359304352606,-4.776198083258968,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,317,0.4127604166666667,41.27604166666667,1.6156980421862395,3.112813e-06,1.615527118794048e-05,-5.506846968462193,-4.791685747368554,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,318,0.4140625,41.40625,1.6170658999529206,3.0517742e-06,1.5838484292297708e-05,-5.51544760286715,-4.800286381773511,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,319,0.4153645833333333,41.53645833333333,1.618429463025669,3.029142e-06,1.572102483405858e-05,-5.518680367350231,-4.803519146256592,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,320,0.4166666666666667,41.66666666666667,1.619788758288394,3.0064764e-06,1.5603392032268888e-05,-5.521942200895482,-4.806780979801843,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,321,0.41796875,41.796875,1.6211438123733601,2.878374e-06,1.4938549970819638e-05,-5.540852776909699,-4.825691555816061,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,322,0.4192708333333333,41.92708333333333,1.6224946516643188,2.85382e-06,1.4811116511518133e-05,-5.544573422767275,-4.8294122016736365,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,323,0.4205729166666667,42.05729166666667,1.623841302299591,2.8098755e-06,1.4583047779243357e-05,-5.551312922394151,-4.836151701300512,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,324,0.421875,42.1875,1.6251837901751,2.7240178e-06,1.4137452612725857e-05,-5.564790058867725,-4.849628837774086,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,325,0.4231770833333333,42.31770833333333,1.6265221409473622,2.6899104e-06,1.3960437708034967e-05,-5.570262185958059,-4.8551009648644206,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,326,0.4244791666666667,42.44791666666667,1.627856380036427,2.5813354e-06,1.3396941420519257e-05,-5.588155562714688,-4.872994341621049,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,327,0.42578125,42.578125,1.629186532628774,2.4929084e-06,1.2938011775424608e-05,-5.603293679019452,-4.888132457925813,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,328,0.4270833333333333,42.70833333333333,1.630512623680167,2.4625535e-06,1.2780472070539407e-05,-5.608614325499432,-4.8934531044057925,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,329,0.4283854166666667,42.83854166666667,1.6318346779184623,2.4059377e-06,1.2486640220530365e-05,-5.618715622589077,-4.9035544014954375,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,330,0.4296875,42.96875,1.6331527198463756,2.3627372e-06,1.226243279369341e-05,-5.626584580922399,-4.911423359828761,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,331,0.4309895833333333,43.09895833333333,1.6344667737442067,2.2760357e-06,1.1812458367057045e-05,-5.642820930242077,-4.927659709148438,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,332,0.4322916666666667,43.22916666666667,1.6357768636725243,2.2323097e-06,1.1585523633758293e-05,-5.6512455536096375,-4.936084332515999,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,333,0.43359375,43.359375,1.6370830134748078,2.186247e-06,1.134646159882438e-05,-5.660300773458077,-4.945139552364438,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,334,0.4348958333333333,43.48958333333333,1.6383852467800524,2.1684923e-06,1.125431600788765e-05,-5.663842115628868,-4.948680894535229,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,335,0.4361979166666667,43.61979166666667,1.6396835870053332,2.1285844e-06,1.104719693358373e-05,-5.671909125036962,-4.956747903943324,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,336,0.4375,43.75,1.6409780573583321,2.0781993e-06,1.078570195963846e-05,-5.682312805797229,-4.967151584703591,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,337,0.4388020833333333,43.88020833333333,1.6422686808398266,2.0626255e-06,1.0704875079762687e-05,-5.685579617420799,-4.97041839632716,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,338,0.4401041666666667,44.01041666666667,1.6435554802461427,2.0272705e-06,1.0521385222566114e-05,-5.693088299250004,-4.977927078156365,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,339,0.44140625,44.140625,1.6448384781715701,1.9318309e-06,1.0026060697749312e-05,-5.714030891590811,-4.9988696704971725,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,340,0.4427083333333333,44.27083333333333,1.6461176970107432,1.9061162e-06,9.892603290569203e-06,-5.71985062757988,-5.004689406486241,262144
v13,PlantCAD2-Small baseline at 8192bp,DNA pretrained,341,0.4440104166666667,44.40104166666667,1.6473931589609858,1.8997326e-06,9.859472874718546e-06,-5.721307524582506,-5.006146303488867,262144
